Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.5047555833,1.215622101,4.162543945,6.332431641
0.5147985833,1.123713226,4.13275589,5.788313141
0.5248415833,0.7247927856,4.196822662,5.776787109
0.5348835833,0.1595681763,4.482129364,6.001619568
0.5449265833,-0.06511459351,4.993615723,5.952371979
0.5549695833,-0.1645079041,5.262306976,5.859115906
0.5650125833,-0.132923584,5.39642807,5.846392365
0.5750555834,-0.08083190918,5.527854767,5.758674774
0.5850985833,-0.01422042847,5.524860992,5.700146484
0.5951415833,0.0679586792,5.55554718,5.867049408
0.6051845833,0.1877096558,5.652096405,6.174809418
0.6152275833,0.09924362183,5.65149765,6.662345581
0.6252705833,-0.01182540894,5.870492249,6.931785278
0.6353135833,-0.2023791504,6.297853546,6.705006866
0.6453565834,-0.3775149536,6.514303436,6.320905609
0.6553995833,-0.4197271729,6.607709198,6.020031281
0.6654425833,-0.3345542908,6.673422546,5.931415558
0.6754855833,-0.09924362183,6.760092316,5.995332642
0.6855285833,0.03817062378,6.851701813,6.157894592
0.6955715833,0.1692979431,6.909032593,6.441554718
0.7056145833,0.3576063538,6.888525238,6.896009674
0.7156575834,0.494122467,6.906936951,7.488178253
0.7257005833,0.5230123901,6.982230377,8.070317688
0.7357435833,0.245489502,6.961872711,8.833730164
0.7457865833,-0.01826202393,7.019802246,9.506281586
0.7558295833,-0.08502319336,6.996301117,9.891131287
0.7658725833,0.1248403931,6.933581543,9.839039612
0.7759145833,0.3224295044,6.889872437,9.41916275
0.7859575833,0.2871029663,6.815926208,9.06694519
0.7960005833,-0.09430389404,6.592440948,8.954379272
0.8060435833,-0.3809577942,6.505771179,9.082063751
0.8160865833,-0.5442681885,6.57358017,9.273365936
0.8261295834,-0.6827302551,6.661597137,9.528884583
0.8361725833,-0.8074209595,6.729406128,9.712702332
0.8462155833,-0.8771759033,6.744075623,9.743538208
0.8562585833,-0.8906478882,6.723418579,9.630074158
0.8663015833,-0.9210346985,6.628366241,9.483828278
0.8763435833,-1.04138443,6.376290436,9.397906952
0.8863865833,-1.081051941,5.985902252,9.388027496
0.8964295833,-0.826431427,5.503455505,9.871671753
0.9064725833,-0.4263134766,4.847070465,10.70663544
0.9165155833,-0.01721420288,4.203109589,11.57752441
0.9265585833,0.1562750244,3.813020782,12.02000427
0.9366015834,0.06571334839,3.587290192,11.61659317
0.9466445833,0.1842668152,3.611689453,10.60035645
0.9566875833,0.4233197021,3.735931091,9.365723877
