Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
8.932146137,-0.1420219839,0.1992889196,0.03161134571
8.937701137,-0.1695101112,0.2063136548,0.02809897438
8.943256137,-0.1925695986,0.2264716178,0.0253501609
8.948811137,-0.2116585821,0.2498365343,0.02428117767
8.954366137,-0.2267770469,0.2709107697,0.02932066843
8.959921137,-0.2409792393,0.2828222811,0.04245388508
8.965476137,-0.2519744933,0.2887780368,0.06123743951
8.971031137,-0.2573194206,0.2947337925,0.07956285775
8.976586137,-0.2567085624,0.304812789,0.09605573118
8.982141137,-0.2499892414,0.3180987239,0.1101052165
8.987696137,-0.2363978922,0.3339807391,0.1207950488
8.993251137,-0.2200577259,0.3520007432,0.1322484314
8.998806137,-0.1960819662,0.3710896969,0.1495048702
9.004361137,-0.1716480851,0.3910949528,0.1699682474
9.009916137,-0.1411057115,0.4146125913,0.1930277348
9.015471137,-0.109036237,0.4396573007,0.2191414535
9.021026137,-0.07421794534,0.4721849263,0.2362451702
9.026581137,-0.03665083647,0.5176930428,0.2478512824
9.032136137,0.004428642802,0.5746545792,0.253348887
9.037691137,0.05024218559,0.6435275674,0.2538070381
9.043246137,0.09773556143,0.7203416228,0.2493783981
9.048801137,0.1470614821,0.7962393761,0.2392994165
9.054356137,0.1971509457,0.860989213,0.2212794125
9.059911137,0.2501419485,0.8996253014,0.1939440072
9.065466137,0.3022166789,0.9049702287,0.1574458778
9.071021137,0.3498627543,0.8826742768,0.1160609797
9.076576137,0.3898732662,0.8325847983,0.07711946964
9.082131137,0.4277457893,0.7572978735,0.04352286831
9.087686137,0.4599680007,0.6668924689,0.01603474095
9.093241137,0.489441365,0.5648810267,-0.006108472589
9.098796137,0.5172349215,0.4541649222,-0.02260134928
9.104351137,0.5431959033,0.3443651497,-0.03313846514
9.109906137,0.5656445622,0.233649075,-0.03649812192
9.115461137,0.5851916671,0.1220167428,-0.03619270027
9.121016137,0.6015318632,0.01404948719,-0.03588727489
9.126571137,0.6131379604,-0.08490777016,-0.03848337755
9.132126137,0.6174138784,-0.1818797737,-0.04718795046
9.137681137,0.6103891134,-0.2725905776,-0.05589252338
9.143236137,0.5896202922,-0.3536805511,-0.06444438547
9.148791137,0.556176424,-0.4385883212,-0.06994201243
9.154346137,0.5109737515,-0.5445703268,-0.06719319522
9.159901137,0.4651601911,-0.6569662094,-0.03115320951
9.165456137,0.4060607255,-0.7458444834,0.02611372061
9.171011137,0.3374931216,-0.7995990515,0.04642439261
9.176566137,0.2661767006,-0.8238802552,0.04230117425
9.182121137,0.1918060333,-0.8156337738,0.02382304333
9.187676137,0.1125486046,-0.778524816,-0.001221694518
9.193231137,0.03191677108,-0.7189671993,-0.02168507688
9.198786137,-0.05344913527,-0.6302416325,-0.02779355086
9.204341137,-0.1415638477,-0.5279247165,-0.03451287001
9.209896137,-0.2272351831,-0.409267664,-0.05192201585
9.215451137,-0.3080197275,-0.2773246467,-0.07559234649
9.221006137,-0.389567852,-0.1275143623,-0.08933641016
9.226561137,-0.4720322192,0.03527642787,-0.0813953951
9.232116137,-0.558925271,0.2038702667,-0.05192201585
9.237671137,-0.6474980712,0.3710896969,-0.01450762246
9.243226137,-0.7369872332,0.5288410187,0.01863084175
9.248781137,-0.8220477104,0.6690304875,0.04077405483
9.254336137,-0.9000834227,0.7983773947,0.05176930502
9.259891137,-0.9717052579,0.9077190161,0.05222744122
9.265446137,-1.036149621,0.9926267862,0.04443913698
9.271001137,-1.090209603,1.05233717,0.03054236248
9.276556137,-1.130525589,1.090667725,0.01252236869
9.282111137,-1.155112147,1.107618809,-0.01023169141
9.287666137,-1.155417562,1.112047434,-0.03634541109
9.293221137,-1.131441832,1.117392302,-0.06123743951
9.298776137,-1.085933685,1.124569774,-0.08857285231
9.304331137,-1.022252917,1.127929449,-0.1171299592
9.309886137,-0.9449806809,1.119683027,-0.1408002973
9.315441137,-0.8533536196,1.088682532,-0.1546970755
9.320996137,-0.7527165413,1.027597785,-0.1565296054
9.326551137,-0.6424586177,0.9397885203,-0.1525591016
9.332106137,-0.5253286362,0.8206732869,-0.1487413049
9.337661137,-0.4052971601,0.6708629727,-0.1493521482
9.343216137,-0.280531615,0.4909684956,-0.1652341783
9.348771137,-0.1606528312,0.2875563502,-0.1939440072
9.354326137,-0.04611896724,0.07146912813,-0.2344126403
